
block,大分1区,namae,山本 茂,age,63,party,共産,status,新,namae,吉良 州司,age,56,party,民主,status,元,namae,穴見 陽一,age,45,party,自民,status,前,
block,大分2区,namae,山下 魁,age,37,party,共産,status,新,namae,吉川 元,age,48,party,社民,status,前,namae,衛藤 征士郎,age,73,party,自民,status,前,
block,大分3区,namae,大塚 光義,age,59,party,共産,status,新,namae,浦野 英樹,age,45,party,民主,status,新,namae,岩屋 毅,age,57,party,自民,status,前,
