
block,宮城1区,namae,土井 亨,age,56,party,自民,status,前,namae,松井 秀明,age,46,party,共産,status,新,namae,郡 和子,age,57,party,民主,status,前,
block,宮城2区,namae,増元 照明,age,59,party,次世,status,新,namae,桑島 崇史,age,35,party,社民,status,新,namae,林 宙紀,age,37,party,維新,status,前,namae,大内 真理,age,36,party,共産,status,新,namae,秋葉 賢也,age,52,party,自民,status,前,
block,宮城3区,namae,橋本 清仁,age,43,party,民主,status,元,namae,西村 明宏,age,54,party,自民,status,前,namae,吉田 剛,age,33,party,共産,status,新,
block,宮城4区,namae,小高 洋,age,34,party,共産,status,新,namae,伊藤 信太郎,age,61,party,自民,status,前,namae,井戸 正枝,age,49,party,民主,status,元,
block,宮城5区,namae,安住 淳,age,52,party,民主,status,前,namae,高村 直也,age,31,party,共産,status,新,namae,勝沼 栄明,age,40,party,自民,status,前,
block,宮城6区,namae,小野寺 五典,age,54,party,自民,status,前,namae,鎌田 さゆり,age,49,party,民主,status,元,namae,内藤 隆司,age,56,party,共産,status,新,
