
block,広島1区,namae,白坂 理香,age,48,party,維新,status,新,namae,大西 理,age,48,party,共産,status,新,namae,伊藤 真二,age,47,party,次世,status,新,namae,岸田 文雄,age,57,party,自民,status,前,
block,広島2区,namae,松本 大輔,age,43,party,民主,status,元,namae,平口 洋,age,66,party,自民,status,前,namae,藤本 聡志,age,60,party,共産,status,新,
block,広島3区,namae,河井 克行,age,51,party,自民,status,前,namae,清水 貞子,age,67,party,共産,status,新,namae,橋本 博明,age,44,party,民主,status,元,
block,広島4区,namae,中石 仁,age,52,party,共産,status,新,namae,中丸 啓,age,51,party,次世,status,前,namae,中川 俊直,age,44,party,自民,status,前,
block,広島5区,namae,尾崎 光,age,62,party,共産,status,新,namae,寺田 稔,age,56,party,自民,status,前,
block,広島6区,namae,亀井 静香,age,78,party,無所,status,前,namae,寺田 明充,age,63,party,共産,status,新,namae,小島 敏文,age,64,party,自民,status,前,
block,広島7区,namae,小林 史明,age,31,party,自民,status,前,namae,村田 享子,age,31,party,民主,status,新,namae,坂元 大輔,age,32,party,次世,status,前,namae,小浜 一輝,age,58,party,共産,status,新,
