
block,山口1区,namae,高村 正彦,age,72,party,自民,status,前,namae,高邑 勉,age,40,party,維新,status,元,namae,藤井 直子,age,62,party,共産,status,新,
block,山口2区,namae,岸 信夫,age,55,party,自民,status,前,namae,平岡 秀夫,age,60,party,民主,status,元,namae,赤松 義生,age,60,party,共産,status,新,
block,山口3区,namae,河村 建夫,age,72,party,自民,status,前,namae,藤井 岳志,age,28,party,共産,status,新,namae,三浦 昇,age,44,party,民主,status,元,
block,山口4区,namae,安倍 晋三,age,60,party,自民,status,前,namae,渡辺 利絵,age,51,party,無所,status,新,namae,吉田 貞好,age,61,party,共産,status,新,
