
block,福島1区,namae,金子 恵美,age,49,party,民主,status,新,namae,亀岡 偉民,age,59,party,自民,status,前,namae,渡部 保子,age,72,party,共産,status,新,
block,福島2区,namae,平 善彦,age,62,party,共産,status,新,namae,根本 匠,age,63,party,自民,status,前,namae,岡部 光規,age,46,party,民主,status,新,
block,福島3区,namae,上杉 謙太郎,age,39,party,自民,status,新,namae,玄葉 光一郎,age,50,party,民主,status,前,namae,横田 洋子,age,56,party,共産,status,新,
block,福島4区,namae,菅家 一郎,age,59,party,自民,status,前,namae,田中 和加子,age,58,party,共産,status,新,namae,小熊 慎司,age,46,party,維新,status,前,namae,小川 右善,age,65,party,社民,status,新,
block,福島5区,namae,吉田 英策,age,55,party,共産,status,新,namae,吉田 泉,age,65,party,民主,status,前,namae,吉野 正芳,age,66,party,自民,status,前,
